Index,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
302,complete,VB,the,DT,NP,VB1VP0NP0,1,ARG1
303,complete,VB,by,IN,PP-TMP,VB1VP1VP0PP-TMP0,1,ARGM-TMP
304,said,VBD,McDermott,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
305,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
306,completed,VBD,its,PRP$,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
307,completed,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
308,holding,VBG,company,NN,NN,VBG1NP0NN0,1,ARG0
309,based,VBN,Bailey,NNP,NP,VBN1VP1NP-SBJ0NP0,0,ARG1
310,based,VBN,in,IN,PP-LOC-CLR,VBN1VP0PP-LOC-CLR0,1,ARGM-LOC
311,makes,VBZ,Bailey,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
312,makes,VBZ,computerized,JJ,NP,VBZ1VP0NP0,1,ARG1
313,employs,VBZ,It,PRP,NP-SBJ,VBZ1VP1VP1S0NP-SBJ0,0,ARG0
314,employs,VBZ,"2,700",CD,NP,VBZ1VP0NP0,1,ARG1
315,has,VBZ,It,PRP,NP-SBJ,VBZ1VP1VP1S0NP-SBJ0,0,ARG0
316,has,VBZ,annual,JJ,NP,VBZ1VP0NP0,1,ARG1
317,suspended,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
318,suspended,VBD,sales,NNS,NP,VBD1VP0NP0,1,ARG1
319,suspended,VBD,because,IN,SBAR-PRP,VBD1VP0SBAR-PRP0,1,ARGM-CAU
320,lifted,VBN,Congress,NNP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
321,lifted,VBN,n't,RB,RB,VBN1VP1VP0RB0,0,ARGM-NEG
322,lifted,VBN,the,DT,NP,VBN1VP0NP0,1,ARG1
323,acts,VBZ,Congress,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
324,has,VBZ,Until,IN,SBAR-TMP,VBZ1VP1S-TPC-10SBAR-TMP0,0,ARGM-TMP
325,has,VBZ,the,DT,NP-SBJ,VBZ1VP1S-TPC-10NP-SBJ0,0,ARG0
326,has,VBZ,n't,RB,RB,VBZ1VP0RB0,1,ARGM-NEG
327,has,VBZ,any,DT,NP,VBZ1VP0NP0,1,ARG1
328,issue,VB,the,DT,NP-SBJ,VB1VP1VP1S1NP1VP1S-TPC-10NP-SBJ0,0,ARG0
329,issue,VB,new,JJ,NP,VB1VP0NP0,1,ARG1
330,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
331,said,VBD,Until,IN,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
332,dropped,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
333,dropped,VBD,at,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
334,dropped,VBD,Tuesday,NNP,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
335,dropped,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
336,dropped,VBD,from,IN,PP-DIR,VBD1VP0PP-DIR0,1,ARG3-from
337,lift,VB,Legislation,NN,NP,VB1VP1VP1S1SBAR1NP-SBJ-110NP0,0,ARG0
338,lift,VB,the,DT,NP,VB1VP0NP0,1,ARG1
339,ensnarled,VBN,Legislation,NN,NP-SBJ-11,VBN1VP1VP1S0NP-SBJ-110,0,ARG1
340,ensnarled,VBN,in,IN,PP-LOC-CLR,VBN1VP0PP-LOC-CLR0,1,ARG2-in
341,cutting,VBG,*,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0,ARG0
342,cutting,VBG,capital-gains,JJ,NP,VBG1VP0NP0,1,ARG1
343,voted,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG0
344,voted,VBN,*-1,-NONE-,S,VBN1VP0S0,1,ARG1
345,raise,VB,The,DT,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
346,raise,VB,the,DT,NP,VB1VP0NP0,1,ARG1
347,raise,VB,to,TO,PP-DIR,VB1VP0PP-DIR0,1,ARG4-to
348,expected,VBN,the,DT,NP-SBJ-2,VBN1VP1VP1S0NP-SBJ-20,0,ARG1
349,expected,VBN,n't,RB,RB,VBN1VP1VP0RB0,0,ARGM-NEG
350,act,VB,the,DT,NP-SBJ-2,VB1VP1VP1S1VP1VP1S0NP-SBJ-20,0,ARG0
351,act,VB,until,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
352,act,VB,at,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
353,said,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
354,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
355,default,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
356,default,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
357,default,VB,on,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
358,default,VB,if,IN,SBAR-ADV,VB1VP0SBAR-ADV0,1,ARGM-ADV
359,act,VB,Congress,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
360,act,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
361,act,VB,by,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
362,named,VBN,Clark,NNP,NP-SBJ-12,VBN1VP1VP1S0NP-SBJ-120,0,ARG1
363,named,VBN,senior,JJ,NP-PRD,VBN1VP0S0NP-PRD0,1,ARG2
364,oversee,VB,In,IN,PP-LOC,VB1VP1VP1S0PP-LOC0,0,ARGM-LOC
365,oversee,VB,he,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
366,oversee,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
367,oversee,VB,Mazda,NNP,NP,VB1VP0NP0,1,ARG1
368,manufacturing,VBG,titans,NNS,NNS,VBG1NP-SBJ0NNS0,1,ARG0
369,jet,VBP,When,WRB,SBAR-TMP,VBP1VP1S0SBAR-TMP0,0,ARGM-TMP
370,jet,VBP,the,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
371,jet,VBP,typically,RB,ADVP,VBP1VP1S0ADVP0,0,ARGM-TMP
372,jet,VBP,to,TO,PP-DIR,VBP1VP0PP-DIR0,1,ARG2-to
373,settled,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
374,settled,VBD,on,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG1-on
375,settled,VBD,for,IN,PP,VBD1VP0PP0,1,ARG2-for
376,decided,VBD,And,CC,CC,VBD1VP1S0CC0,0,ARGM-DIS
377,decided,VBD,the,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
378,decided,VBD,*-1,-NONE-,S,VBD1VP0S0,1,ARG1
379,treat,VB,the,DT,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
380,treat,VB,its,PRP$,NP,VB1VP0NP0,1,ARG1
381,treat,VB,more,JJR,ADVP,VB1VP0PP-MNR0PP0ADVP0,1,ARGM-MNR
382,treat,VB,royalty,NN,NP,VB1VP0PP-MNR0PP0NP0,1,ARG2-like
383,prove,VB,*,-NONE-,-NONE-,VB1VP1VP1S0NP-SBJ0-NONE-0,0,ARG0
384,prove,VB,to,TO,PP-CLR,VB1VP0PP-CLR0,1,ARG2-to
385,prove,VB,that,IN,SBAR,VB1VP0SBAR0,1,ARG1
386,expand,VB,a,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
387,receiving,VBG,end,NN,NN,VBG1NP0NN0,1,ARG0
388,joined,VBD,For,IN,PP,VBD1VP1S0PP0,0,ARGM-DIS
389,joined,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
390,joined,VBD,Mayor,NNP,NP,VBD1VP0NP0,1,ARG1
391,joined,VBD,for,IN,PP,VBD1VP0PP0,1,ARGM-PNC
392,followed,VBD,Champagne,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
393,raced,VBD,The,DT,NP-TMP,VBD1VP1S0NP-TMP0,0,ARGM-TMP
394,raced,VBD,with,IN,PP,VBD1VP1S0PP0,0,ARGM-MNR
395,raced,VBD,busloads,NNS,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
396,raced,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG1-to
397,raced,VBD,*-1,-NONE-,S-ADV,VBD1VP0S-ADV0,1,ARGM-ADV
398,make,VB,The,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
399,make,VB,could,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
400,make,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
401,welcomed,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
402,welcomed,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
403,held,VBN,A,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
404,held,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
405,banned,VBN,food,NN,NP-SBJ-2,VBN1VP1VP1S0NP-SBJ-20,0,ARG1
406,banned,VBN,to,TO,PP,VBN1VP0PP0,1,ARG2-to
407,banned,VBN,the,DT,NP,VBN1VP1VP1S1SBAR-LOC1VP0PP-LOC0NP0,0,ARGM-LOC
408,hauled,VBD,Then,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
409,hauled,VBD,in,IN,PP,VBD1VP1S0PP0,0,ARGM-MNR
410,hauled,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
411,hauled,VBD,four,CD,NP,VBD1VP0NP0,1,ARG1
412,hauled,VBD,for,IN,PP-PRP,VBD1VP0PP-PRP0,1,ARGM-PNC
413,drooled,VBD,After,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
414,drooled,VBD,Fortune,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
415,drooled,VBD,like,IN,PP-MNR,VBD1VP0PP-MNR0,1,ARGM-MNR
416,drooled,VBD,over,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG1-over
417,pointed,VBD,*-1,-NONE-,S-ADV,VBD1VP1S0S-ADV0,0,ARGM-ADV
418,pointed,VBD,the,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
419,pointed,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
420,had,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
421,had,VBD,still,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-TMP
422,had,VBD,space,NN,NP,VBD1VP0NP0,1,ARG1
423,squeezed,VBD,Back,RB,ADVP-LOC,VBD1VP1S0ADVP-LOC0,0,ARGM-LOC
424,squeezed,VBD,the,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
425,squeezed,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
426,squeezed,VBD,before,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
427,boarding,VBG,the,DT,NP-SBJ-1,VBG1VP1S-NOM1PP-TMP1VP1S0NP-SBJ-10,0,ARG0
428,boarding,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
429,boarding,VBG,again,RB,ADVP,VBG1VP0ADVP0,1,ARGM-TMP
430,renovated,VBN,Indiana,NNP,NNP,VBN1NP0NNP0,1,ARG1
431,fed,VBD,Under,IN,PP-LOC,VBD1VP1S0PP-LOC0,0,ARGM-LOC
432,fed,VBD,nine,CD,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
433,fed,VBD,them,PRP,NP,VBD1VP0NP0,1,ARG2
434,fed,VBD,Indiana,NNP,NP,VBD1VP0NP0,1,ARG1
435,Knowing,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
436,Knowing,VBG,when,WRB,SBAR-TMP,VBG1VP0SBAR-TMP0,1,ARGM-TMP
437,Knowing,VBG,*-2,-NONE-,-NONE-,VBG1VP1S-ADV0NP-SBJ0-NONE-0,0,ARG0
438,eat,VBP,they,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
439,eat,VBP,one,CD,NP,VBP1VP0NP0,1,ARG1
440,eat,VBP,when,WRB,WHADVP-1,VBP1VP1S1SBAR-TMP0WHADVP-10,0,ARGM-TMP
441,gave,VBD,*-2,-NONE-,S-ADV,VBD1VP1S0S-ADV0,0,ARGM-ADV
442,gave,VBD,the,DT,NP-SBJ-2,VBD1VP1S0NP-SBJ-20,0,ARG0
443,gave,VBD,the,DT,NP,VBD1VP0NP0,1,ARG2
444,gave,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
445,say,VBP,More,JJR,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
446,say,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1,ARG1
447,tempts,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
448,tempts,VBZ,them,PRP,NP-SBJ,VBZ1VP0S0NP-SBJ0,1,ARG1
449,tempts,VBZ,to,TO,VP,VBZ1VP0S0VP0,1,ARG3
450,return,VB,them,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
451,return,VB,to,TO,PP-DIR,VB1VP0PP-DIR0,1,ARG4-to
452,return,VB,for,IN,PP-PRP,VB1VP0PP-PRP0,1,ARGM-PNC
453,looking,VBG,But,CC,CC,VBG1VP1VP1S0CC0,0,ARGM-DIS
454,looking,VBG,for,IN,PP-TMP,VBG1VP1VP1S0PP-TMP0,0,ARGM-TMP
455,looking,VBG,they,PRP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
456,looking,VBG,to,TO,PP-CLR,VBG1VP0PP-CLR0,1,ARG1-to
457,registered,VBD,South,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
458,registered,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
459,registered,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
460,registered,VBD,*,-NONE-,S-ADV,VBD1VP0S-ADV0,1,ARGM-ADV
461,registered,VBD,according,VBG,PP,VBD1VP0PP0,1,ARGM-ADV
462,reflecting,VBG,a,DT,NP,VBG1VP1S-ADV1VP0NP0,0,ARG2
463,reflecting,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
464,released,VBD,government,NN,NP,VBD1VP1NP0NP0,0,ARG1
465,released,VBD,Wednesday,NNP,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
466,showed,VBD,Preliminary,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
467,showed,VBD,another,DT,NP,VBD1VP0NP0,1,ARG1
468,showed,VBD,*,-NONE-,S-ADV,VBD1VP0S-ADV0,1,ARGM-ADV
469,casting,VBG,another,DT,NP,VBG1VP1S-ADV1VP0NP0,0,ARG0
470,casting,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
471,casting,VBG,on,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG2-on
472,stood,VBD,Exports,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
473,stood,VBD,at,IN,PP-LOC-CLR,VBD1VP0PP-LOC-CLR0,1,ARG2-at
474,stood,VBD,while,IN,SBAR-TMP,VBD1VP0SBAR-TMP0,1,ARGM-TMP
475,increased,VBD,imports,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
476,increased,VBD,sharply,RB,ADVP-MNR,VBD1VP0ADVP-MNR0,1,ARG2-MNR
477,increased,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
478,began,VBD,South,NNP,NP,VBD1VP1S1SBAR1NP-SBJ0NP0,0,ARG1
479,began,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
480,stopped,VBD,South,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
481,stopped,VBD,this,DT,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
482,stopped,VBD,because,IN,PP-PRP,VBD1VP0PP-PRP0,1,ARGM-CAU
483,prolonged,VBN,labor,NN,NN,VBN1NP0NN0,1,ARG1
484,said,VBD,Government,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
485,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
486,remain,VB,exports,NNS,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
487,remain,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
488,remain,VB,under,IN,PP-LOC,VB1VP0PP-LOC0,1,ARG3-under
489,recorded,VBN,Despite,IN,PP,VBN1VP1VP1S0PP0,0,ARGM-ADV
490,recorded,VBN,South,NNP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
491,recorded,VBN,a,DT,NP,VBN1VP0NP0,1,ARG1
492,recorded,VBN,so,IN,ADVP-TMP,VBN1VP0ADVP-TMP0,1,ARGM-TMP
493,recorded,VBN,this,DT,NP-TMP,VBN1VP0NP-TMP0,1,ARGM-TMP
494,accumulated,VBN,exports,NNS,NNS,VBN1NP-SBJ0NNS0,1,ARG1
495,increased,VBD,From,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
496,increased,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
497,increased,VBD,4,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
498,increased,VBD,from,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARG3-from
499,increased,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
500,trying,VBG,Newsweek,NNP,NP-SBJ-1,VBG1VP1S1S0NP-SBJ-10,0,ARG0
501,trying,VBG,*-2,-NONE-,S,VBG1VP0S0,1,ARG1
502,keep,VB,Newsweek,NNP,NP-SBJ-1,VB1VP1VP1S1VP1S1S0NP-SBJ-10,0,ARG0
503,keep,VB,pace,NN,NP-CLR,VB1VP0NP-CLR0,1,ARG1
504,keep,VB,with,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-with
505,announced,VBD,Newsweek,NNP,NP-SBJ-1,VBD1VP1VP1S0NP-SBJ-10,0,ARG0
506,announced,VBD,*-1,-NONE-,S,VBD1VP1VP1S0S0,0,ARGM-ADV
507,announced,VBD,new,JJ,NP,VBD1VP0NP0,1,ARG1
508,said,VBD,Newsweek,NNP,NP-SBJ-1,VBD1VP1VP1S0NP-SBJ-10,0,ARG0
509,said,VBD,*-1,-NONE-,S,VBD1VP1VP1S0S0,0,ARGM-ADV
510,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
511,introduce,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
512,introduce,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
513,introduce,VB,a,DT,NP,VB1VP0NP0,1,ARG1
514,offered,VBN,the,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
515,offered,VBN,advertisers,NNS,NP,VBN1VP0NP0,1,ARG3
516,offered,VBN,the,DT,NP,VBN1VP1VP1S1SBAR1NP-PRD0NP0,0,ARG1
517,offered,VBN,in,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
518,give,VBP,Plans,NNS,NP,VBP1VP1S1SBAR1NP-SBJ0NP0,0,ARG0
519,give,VBP,advertisers,NNS,NP,VBP1VP0NP0,1,ARG2
520,give,VBP,discounts,NNS,NP,VBP1VP0NP0,1,ARG1
521,maintaining,VBG,advertisers,NNS,NP,VBG1VP1S-NOM1PP1NP1VP0NP0,0,ARG0
522,maintaining,VBG,ad,NN,NP,VBG1VP0NP0,1,ARG1
523,increasing,VBG,advertisers,NNS,NP,VBG1VP1S-NOM1PP1NP1VP0NP0,0,ARG0
524,increasing,VBG,ad,NN,NP,VBG1VP0NP0,1,ARG1
525,become,VBN,Plans,NNS,NP-SBJ,VBN1VP1VP1VP1S0NP-SBJ0,0,ARG1
526,become,VBN,permanent,JJ,NP-PRD,VBN1VP0NP-PRD0,1,ARG2
527,underscore,VBP,Plans,NNS,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0,ARG0
528,underscore,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
529,named,VBN,recently,RB,ADVP-TMP,VBN1VP1RRC0ADVP-TMP0,0,ARGM-TMP
530,named,VBN,Alan,NNP,NP,VBN1VP1RRC1NP-SBJ0NP0,0,ARG1
531,named,VBN,Newsweek,NNP,NP-PRD,VBN1VP0S0NP-PRD0,1,ARG2
532,said,VBD,Alan,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
533,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
534,increase,VB,Newsweek,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
535,increase,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
536,increase,VB,5,CD,NP-EXT,VB1VP0NP-EXT0,1,ARG2-EXT
537,increase,VB,in,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
538,cost,VB,A,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
539,cost,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
540,cost,VB,$,$,NP,VB1VP0NP0,1,ARG2
541,lowered,VBD,In,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
542,lowered,VBD,Time,NNP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
543,lowered,VBD,its,PRP$,NP,VBD1VP0NP0,1,ARG1
544,lowered,VBD,while,IN,SBAR-TMP,VBD1VP0SBAR-TMP0,1,ARGM-TMP
545,guaranteed,VBN,circulation,NN,NN,VBN1NP0NN0,1,ARG1
546,guaranteed,VBN,for,IN,PP-TMP,VBN1NP1NP0PP-TMP0,1,ARGM-TMP
547,increasing,VBG,Time,NNP,NP-SBJ-1,VBG1VP1S1SBAR-TMP1VP1S0NP-SBJ-10,0,ARG0
548,increasing,VBG,not,RB,RB,VBG1VP0RB0,0,ARGM-NEG
549,increasing,VBG,ad,NN,NP,VBG1VP0NP0,1,ARG1
550,costs,VBZ,a,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
551,costs,VBZ,about,IN,NP,VBZ1VP0NP0,1,ARG2
552,announce,VB,yet,RB,ADVP-TMP,VB1VP1VP1S1VP0ADVP-TMP0,0,ARGM-TMP
553,announce,VB,U.S.,NNP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
554,announce,VB,its,PRP$,NP,VB1VP0NP0,1,ARG1
555,said,VBD,Newsweek,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
556,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
557,introduce,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
558,introduce,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
559,introduce,VB,the,DT,NP,VB1VP0NP0,1,ARG1
560,awards,VBZ,the,DT,NP,VBZ1VP1S1SBAR1NP0NP0,0,ARG0
561,awards,VBZ,space,NN,NP,VBZ1VP0NP0NP0,1,ARG1
562,awards,VBZ,to,TO,PP-DIR,VBZ1VP0PP-DIR0,1,ARG2-to
563,awards,VBZ,*ICH*-2,-NONE-,-NONE-,VBZ1VP0NP0PP0-NONE-0,1,ARGM-CAU
564,reward,VB,The,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
565,reward,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
566,reward,VB,with,IN,PP-MNR,VB1VP0PP-MNR0,1,ARGM-MNR
567,reward,VB,advertisers,NNS,NP,VB1VP0NP0,1,ARG1
568,reward,VB,as,RB,ADVP-TMP,VB1VP0ADVP-TMP0,1,ARGM-TMP
569,meet,VBP,in,IN,PP-TMP,VBP1VP1S0PP-TMP0,0,ARGM-TMP
570,meet,VBP,advertisers,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
571,meet,VBP,their,PRP$,NP,VBP1VP0NP0,1,ARG1
572,exceed,VBP,in,IN,PP-TMP,VBP1VP1S0PP-TMP0,0,ARGM-TMP
573,exceed,VBP,advertisers,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
574,exceed,VBP,their,PRP$,NP,VBP1VP0NP0,1,ARG1
575,spent,VBD,they,PRP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
576,spent,VBD,$,$,NP-2,VBD1VP0NP-20,1,ARG3
577,spent,VBD,in,IN,PP-TMP-3,VBD1VP0PP-TMP-30,1,ARGM-TMP
578,spent,VBD,they,PRP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
579,spent,VBD,$,$,NP=2,VBD1VP1VP0VP0NP=20,1,ARG3
580,spent,VBD,in,IN,PP-TMP=3,VBD1VP1VP0VP0PP-TMP=30,1,ARGM-TMP
581,said,VBD,Mr.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
582,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
583,shore,VB,the,DT,NP-SBJ,VB1VP1VP1S1NP-PRD1VP1S0NP-SBJ0,0,ARG0
584,shore,VB,a,DT,NP,VB1VP0NP0,1,ARG1
585,totaled,VBD,Newsweek,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
586,totaled,VBD,"1,620",CD,NP,VBD1VP0NP0,1,ARG2-EXT
587,matters,VBZ,``,``,``,VBZ1VP1S1SBAR-NOM-SBJ1S1S-TPC-11SINV0``0,0,ARG1
588,paying,VBG,advertisers,NNS,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
589,paying,VBG,what,WP,WHNP-15,VBG1VP1VP1S1SBAR-NOM-PRD0WHNP-150,0,ARG1
590,paying,VBG,per,IN,PP,VBG1VP0PP0,1,ARG3-per
591,doing,VBG,in,IN,PP-LOC,VBG1VP1VP1S0PP-LOC0,0,ARGM-LOC
592,doing,VBG,we,PRP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
593,doing,VBG,fine,RB,ADVP-MNR,VBG1VP0ADVP-MNR0,1,ARGM-MNR
594,doing,VBG,this,DT,NP-TMP,VBG1VP0NP-TMP0,1,ARGM-TMP
595,said,VBD,What,WP,S-TPC-1,VBD1VP1SINV0S-TPC-10,0,ARG1
596,said,VBD,Mr.,NNP,NP-SBJ,VBD1VP1SINV0NP-SBJ0,1,ARG0
597,gaining,VBG,Both,DT,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0,ARG0
598,gaining,VBG,circulation,NN,NP,VBG1VP0NP0,1,ARG1
599,gaining,VBG,in,IN,PP-TMP,VBG1VP0PP-TMP0,1,ARGM-TMP
600,gaining,VBG,without,IN,PP-MNR,VBG1VP0PP-MNR0,1,ARGM-MNR
601,recorded,VBD,However,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
602,recorded,VBD,none,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
